#th(º)				ph(º)			Eth(V/m)		Eth(º)		Eph(V/m)		Eph(º)
-4.100000000000000000e+01 8.700000000000000000e+01 4.437217835733216681e-05 -8.566200600000000520e+01 2.960035025440506357e-05 -7.292945600000000184e+01
-4.100000000000000000e+01 9.000000000000000000e+01 4.617597773429951301e-05 -8.478333000000000652e+01 2.861078343235741125e-05 -7.059874700000000303e+01
-4.000000000000000000e+01 -9.000000000000000000e+01 2.998953279731567651e-05 9.879527099999999962e+01 3.636086029134620134e-05 1.203057199999999938e+02
-4.000000000000000000e+01 -8.700000000000000000e+01 3.180570671964309088e-05 1.011205999999999960e+02 3.565733654039232272e-05 1.237959299999999985e+02
-4.000000000000000000e+01 -8.400000000000000000e+01 3.348293733108515397e-05 1.032472400000000050e+02 3.491271313528332258e-05 1.275415899999999993e+02
-4.000000000000000000e+01 -8.100000000000000000e+01 3.498347525041429942e-05 1.052578599999999938e+02 3.414685025191644140e-05 1.315308200000000056e+02
-4.000000000000000000e+01 -7.800000000000000000e+01 3.627383724020318825e-05 1.072191300000000069e+02 3.337917511917506112e-05 1.357370400000000075e+02
-4.000000000000000000e+01 -7.500000000000000000e+01 3.732555293359294082e-05 1.091852599999999995e+02 3.262660236214944730e-05 1.401171999999999969e+02
-4.000000000000000000e+01 -7.200000000000000000e+01 3.811634068232999515e-05 1.112007200000000040e+02 3.190120588770106491e-05 1.446116499999999974e+02
-4.000000000000000000e+01 -6.900000000000000000e+01 3.863136466466526192e-05 1.133022500000000008e+02 3.120814463082812352e-05 1.491459700000000055e+02
-4.000000000000000000e+01 -6.600000000000000000e+01 3.886440292379457517e-05 1.155201600000000042e+02 3.054441065707161850e-05 1.536352599999999882e+02
-4.000000000000000000e+01 -6.300000000000000000e+01 3.881866539062194145e-05 1.178791499999999957e+02 2.989881321155866026e-05 1.579900299999999902e+02
-4.000000000000000000e+01 -6.000000000000000000e+01 3.850712103198443176e-05 1.203985899999999987e+02 2.925354148149399762e-05 1.621227800000000059e+02
-4.000000000000000000e+01 -5.700000000000000000e+01 3.795221695387866176e-05 1.230924399999999963e+02 2.858704728354925401e-05 1.659536400000000071e+02
-4.000000000000000000e+01 -5.400000000000000000e+01 3.718497552733478342e-05 1.259686300000000045e+02 2.787782901021292897e-05 1.694143899999999974e+02
-4.000000000000000000e+01 -5.100000000000000000e+01 3.624347659698182189e-05 1.290282599999999888e+02 2.710845709635681681e-05 1.724503100000000018e+02
-4.000000000000000000e+01 -4.800000000000000000e+01 3.517092577180095883e-05 1.322645300000000077e+02 2.626907013337829397e-05 1.750204899999999952e+02
-4.000000000000000000e+01 -4.500000000000000000e+01 3.401338853090657259e-05 1.356616300000000024e+02 2.535985406267376863e-05 1.770976900000000001e+02
-4.000000000000000000e+01 -4.200000000000000000e+01 3.281755335540515210e-05 1.391938700000000040e+02 2.439207799276230974e-05 1.786688599999999951e+02
-4.000000000000000000e+01 -3.900000000000000000e+01 3.162859862757407497e-05 1.428251999999999953e+02 2.338750805039745527e-05 1.797375199999999893e+02
-4.000000000000000000e+01 -3.600000000000000000e+01 3.048848890173614602e-05 1.465096800000000030e+02 2.237617500437918332e-05 -1.796715399999999931e+02
-4.000000000000000000e+01 -3.300000000000000000e+01 2.943481767148798590e-05 1.501930199999999900e+02 2.139267532680630150e-05 -1.795054599999999994e+02
-4.000000000000000000e+01 -3.000000000000000000e+01 2.850006824814543143e-05 1.538154299999999921e+02 2.047137905936420696e-05 -1.796759700000000066e+02
-4.000000000000000000e+01 -2.700000000000000000e+01 2.771147547150719422e-05 1.573159200000000055e+02 1.964120371099485057e-05 1.799450699999999870e+02
-4.000000000000000000e+01 -2.400000000000000000e+01 2.709108506810102324e-05 1.606375299999999982e+02 1.892117707048488596e-05 1.795239699999999914e+02
-4.000000000000000000e+01 -2.100000000000000000e+01 2.665583859389092741e-05 1.637331200000000138e+02 1.831773829610249774e-05 1.792545299999999884e+02
-4.000000000000000000e+01 -1.800000000000000000e+01 2.641753855951899034e-05 1.665707199999999943e+02 1.782492043621804176e-05 1.793398300000000063e+02
-4.000000000000000000e+01 -1.500000000000000000e+01 2.638238477283310460e-05 1.691371800000000007e+02 1.742747225497139003e-05 1.799718799999999987e+02
-4.000000000000000000e+01 -1.200000000000000000e+01 2.655014822395419981e-05 1.714394200000000126e+02 1.710617458068621984e-05 -1.786850200000000086e+02
-4.000000000000000000e+01 -9.000000000000000000e+00 2.691311083911421807e-05 1.735026100000000042e+02 1.684402006148916559e-05 -1.765032300000000021e+02
-4.000000000000000000e+01 -6.000000000000000000e+00 2.745493058443179401e-05 1.753657300000000134e+02 1.663194537675926786e-05 -1.733945300000000032e+02
-4.000000000000000000e+01 -3.000000000000000000e+00 2.814997088469159954e-05 1.770756199999999865e+02 1.647321626476704658e-05 -1.693113500000000045e+02
-4.000000000000000000e+01 -1.272221899999999966e-14 2.896322712862851040e-05 1.786810700000000054e+02 1.638573775774401865e-05 -1.642520199999999875e+02
-4.000000000000000000e+01 3.000000000000000000e+00 2.985114197477854817e-05 -1.797718099999999879e+02 1.640182598719301145e-05 -1.582727700000000084e+02
-4.000000000000000000e+01 6.000000000000000000e+00 3.076335874424644375e-05 -1.782421600000000126e+02 1.656463039670837145e-05 -1.515039899999999875e+02
-4.000000000000000000e+01 9.000000000000000000e+00 3.164526231541629536e-05 -1.766948399999999992e+02 1.692099705964755319e-05 -1.441601900000000001e+02
-4.000000000000000000e+01 1.200000000000000000e+01 3.244116934449970974e-05 -1.750993699999999933e+02 1.751146377210696274e-05 -1.365294600000000003e+02
-4.000000000000000000e+01 1.500000000000000000e+01 3.309787412835030201e-05 -1.734278300000000002e+02 1.836025463257293813e-05 -1.289345399999999984e+02
-4.000000000000000000e+01 1.800000000000000000e+01 3.356826538612959067e-05 -1.716523400000000095e+02 1.946856986489840739e-05 -1.216768100000000032e+02
-4.000000000000000000e+01 2.100000000000000000e+01 3.381483323877029079e-05 -1.697425399999999911e+02 2.081367888741895991e-05 -1.149875100000000003e+02
-4.000000000000000000e+01 2.400000000000000000e+01 3.381275829263486133e-05 -1.676631299999999953e+02 2.235307627216797153e-05 -1.090063099999999991e+02
-4.000000000000000000e+01 2.700000000000000000e+01 3.355247797898072920e-05 -1.653718100000000106e+02 2.403132406569279263e-05 -1.037879099999999966e+02
-4.000000000000000000e+01 3.000000000000000000e+01 3.304157950764632852e-05 -1.628177399999999864e+02 2.578704036078702453e-05 -9.932415100000000052e+01
-4.000000000000000000e+01 3.300000000000000000e+01 3.230597108293643756e-05 -1.599410399999999868e+02 2.755860309208903129e-05 -9.556830100000000527e+01
-4.000000000000000000e+01 3.600000000000000000e+01 3.139023015614122525e-05 -1.566741000000000099e+02 2.928825856739621805e-05 -9.245408000000000470e+01
-4.000000000000000000e+01 3.900000000000000000e+01 3.035712577556301715e-05 -1.529462399999999889e+02 3.092479646835014588e-05 -8.990798900000000060e+01
-4.000000000000000000e+01 4.200000000000000000e+01 2.928584436117090533e-05 -1.486935200000000066e+02 3.242509446491803382e-05 -8.785601800000000594e+01
-4.000000000000000000e+01 4.500000000000000000e+01 2.826853486853704887e-05 -1.438757400000000075e+02 3.375484359490987888e-05 -8.622669299999999737e+01
-4.000000000000000000e+01 4.800000000000000000e+01 2.740418874250775830e-05 -1.385003600000000006e+02 3.488860863188268083e-05 -8.495198999999999501e+01
-4.000000000000000000e+01 5.100000000000000000e+01 2.678920033549795387e-05 -1.326480699999999899e+02 3.580941283770278707e-05 -8.396714299999999298e+01
-4.000000000000000000e+01 5.400000000000000000e+01 2.650506966204593543e-05 -1.264872600000000062e+02 3.650803430955702999e-05 -8.321002799999999411e+01
-4.000000000000000000e+01 5.700000000000000000e+01 2.660567918538051373e-05 -1.202616600000000062e+02 3.698205158119942794e-05 -8.262042599999999481e+01
-4.000000000000000000e+01 6.000000000000000000e+01 2.710893460996084310e-05 -1.142458199999999948e+02 3.723494356987719649e-05 -8.213937900000000525e+01
-4.000000000000000000e+01 6.300000000000000000e+01 2.799640387491266405e-05 -1.086847300000000018e+02 3.727517147572402610e-05 -8.170870700000000397e+01
-4.000000000000000000e+01 6.600000000000000000e+01 2.922115312075203994e-05 -1.037464099999999974e+02 3.711547730916995078e-05 -8.127073599999999942e+01
-4.000000000000000000e+01 6.900000000000000000e+01 3.071973393983235933e-05 -9.950622599999999807e+01 3.677233432830188622e-05 -8.076828999999999326e+01
-4.000000000000000000e+01 7.200000000000000000e+01 3.242354900788883750e-05 -9.595980299999999374e+01 3.626563197497761139e-05 -8.014497699999999725e+01
-4.000000000000000000e+01 7.500000000000000000e+01 3.426680790615321213e-05 -9.304907900000000609e+01 3.561844044989670536e-05 -7.934588100000000566e+01
-4.000000000000000000e+01 7.800000000000000000e+01 3.619061389238548425e-05 -9.068799500000000080e+01 3.485690718402274004e-05 -7.831874799999999937e+01
-4.000000000000000000e+01 8.100000000000000000e+01 3.814437470802209694e-05 -8.878151800000000549e+01 3.400997400605340924e-05 -7.701580099999999618e+01
-4.000000000000000000e+01 8.400000000000000000e+01 4.008552722220682345e-05 -8.723738099999999918e+01 3.310894939152840121e-05 -7.539629600000000664e+01
-4.000000000000000000e+01 8.700000000000000000e+01 4.197863860329671844e-05 -8.597231899999999882e+01 3.218662943479941372e-05 -7.342980099999999766e+01
-4.000000000000000000e+01 9.000000000000000000e+01 4.379434144013744941e-05 -8.491470900000000199e+01 3.127589885721819086e-05 -7.109998000000000218e+01
-3.900000000000000000e+01 -9.000000000000000000e+01 2.837599833623668280e-05 9.596616299999999455e+01 3.916720670576386709e-05 1.201597799999999978e+02
-3.900000000000000000e+01 -8.700000000000000000e+01 3.018818480662351558e-05 9.864893899999999860e+01 3.853032302463645027e-05 1.235888599999999968e+02
-3.900000000000000000e+01 -8.400000000000000000e+01 3.186675929949608373e-05 1.010755999999999943e+02 3.784738691356271767e-05 1.272373300000000000e+02
-3.900000000000000000e+01 -8.100000000000000000e+01 3.337089849675514062e-05 1.033420700000000068e+02 3.713914060492812979e-05 1.310891100000000051e+02
-3.900000000000000000e+01 -7.800000000000000000e+01 3.466553443020869974e-05 1.055250499999999931e+02 3.642546880853396956e-05 1.351143500000000017e+02
-3.900000000000000000e+01 -7.500000000000000000e+01 3.572187529355815933e-05 1.076863199999999949e+02 3.572328184169284364e-05 1.392684999999999889e+02
-3.900000000000000000e+01 -7.200000000000000000e+01 3.651826198830578356e-05 1.098761599999999987e+02 3.504442592112638977e-05 1.434926199999999881e+02
-3.900000000000000000e+01 -6.900000000000000000e+01 3.704125989125289358e-05 1.121358100000000064e+02 3.439391392078673351e-05 1.477156300000000044e+02
-3.900000000000000000e+01 -6.600000000000000000e+01 3.728656275798540262e-05 1.144991299999999939e+02 3.376898444248251470e-05 1.518583600000000047e+02
-3.900000000000000000e+01 -6.300000000000000000e+01 3.725962674851103094e-05 1.169936299999999960e+02 3.315942568157618229e-05 1.558387999999999920e+02
-3.900000000000000000e+01 -6.000000000000000000e+01 3.697578901122764789e-05 1.196407999999999987e+02 3.254923605951149995e-05 1.595777300000000025e+02
-3.900000000000000000e+01 -5.700000000000000000e+01 3.645982669618553129e-05 1.224559699999999935e+02 3.191943901437136887e-05 1.630035900000000026e+02
-3.900000000000000000e+01 -5.400000000000000000e+01 3.574483115789113096e-05 1.254476700000000022e+02 3.125161388901889965e-05 1.660559900000000084e+02
-3.900000000000000000e+01 -5.100000000000000000e+01 3.487058232632906041e-05 1.286165000000000020e+02 3.053154277619972781e-05 1.686878100000000131e+02
-3.900000000000000000e+01 -4.800000000000000000e+01 3.388140410819247533e-05 1.319539100000000076e+02 2.975222502070175076e-05 1.708661700000000110e+02
-3.900000000000000000e+01 -4.500000000000000000e+01 3.282378051936929116e-05 1.354408300000000054e+02 2.891588907036049124e-05 1.725733099999999922e+02
-3.900000000000000000e+01 -4.200000000000000000e+01 3.174398900136033108e-05 1.390467999999999904e+02 2.803451841090815773e-05 1.738079500000000053e+02
-3.900000000000000000e+01 -3.900000000000000000e+01 3.068584945089883049e-05 1.427296900000000051e+02 2.712882287207743506e-05 1.745879199999999969e+02
-3.900000000000000000e+01 -3.600000000000000000e+01 2.968909777653346520e-05 1.464367499999999893e+02 2.622563122319144339e-05 1.749538200000000074e+02
-3.900000000000000000e+01 -3.300000000000000000e+01 2.878824565897730424e-05 1.501070599999999899e+02 2.535405335959050728e-05 1.749729800000000068e+02
-3.900000000000000000e+01 -3.000000000000000000e+01 2.801212463520458425e-05 1.536757900000000063e+02 2.454086689965146855e-05 1.747419399999999996e+02
-3.900000000000000000e+01 -2.700000000000000000e+01 2.738401348537150144e-05 1.570795699999999897e+02 2.380608061914575056e-05 1.743855900000000076e+02
-3.900000000000000000e+01 -2.400000000000000000e+01 2.692201426291154485e-05 1.602628899999999987e+02 2.315954111526403637e-05 1.740511199999999974e+02
-3.900000000000000000e+01 -2.100000000000000000e+01 2.663951415420074168e-05 1.631840799999999945e+02 2.259961027993915130e-05 1.738973400000000140e+02
-3.900000000000000000e+01 -1.800000000000000000e+01 2.654523045112929365e-05 1.658199799999999868e+02 2.211422887067439818e-05 1.740815699999999993e+02
-3.900000000000000000e+01 -1.500000000000000000e+01 2.664290339086855788e-05 1.681683600000000069e+02 2.168430713656806488e-05 1.747478499999999997e+02
-3.900000000000000000e+01 -1.200000000000000000e+01 2.693044935467589650e-05 1.702472400000000050e+02 2.128850431969318770e-05 1.760195200000000000e+02
-3.900000000000000000e+01 -9.000000000000000000e+00 2.739874055800771974e-05 1.720912600000000054e+02 2.090855165110712264e-05 1.779969800000000077e+02
-3.900000000000000000e+01 -6.000000000000000000e+00 2.803056811516097124e-05 1.737460399999999936e+02 2.053418403441909597e-05 -1.792408800000000042e+02
-3.900000000000000000e+01 -3.000000000000000000e+00 2.879980850046956952e-05 1.752617199999999968e+02 2.016719743414821850e-05 -1.756349199999999939e+02
-3.900000000000000000e+01 -1.272221899999999966e-14 2.967146228643190061e-05 1.766872299999999996e+02 1.982426525181725415e-05 -1.711476900000000114e+02
-3.900000000000000000e+01 3.000000000000000000e+00 3.060243963932697395e-05 1.780664700000000096e+02 1.953805599800611305e-05 -1.657723599999999919e+02
-3.900000000000000000e+01 6.000000000000000000e+00 3.154327629090593836e-05 1.794365500000000111e+02 1.935600162958886803e-05 -1.595502600000000086e+02
-3.900000000000000000e+01 9.000000000000000000e+00 3.244059790560270144e-05 -1.791719300000000032e+02 1.933562212102207377e-05 -1.525934000000000026e+02
-3.900000000000000000e+01 1.200000000000000000e+01 3.324012513117071804e-05 -1.777333099999999888e+02 1.953584496112890248e-05 -1.451010599999999897e+02
-3.900000000000000000e+01 1.500000000000000000e+01 3.389001023522540299e-05 -1.762244200000000092e+02 2.000531987864812507e-05 -1.373537200000000098e+02
-3.900000000000000000e+01 1.800000000000000000e+01 3.434423522647641480e-05 -1.746219700000000046e+02 2.077089450671674723e-05 -1.296748299999999858e+02
-3.900000000000000000e+01 2.100000000000000000e+01 3.456585867742224214e-05 -1.728999399999999866e+02 2.183080246673487954e-05 -1.223703600000000051e+02
-3.900000000000000000e+01 2.400000000000000000e+01 3.452992221322163501e-05 -1.710271199999999965e+02 2.315489148387637642e-05 -1.156745899999999949e+02
-3.900000000000000000e+01 2.700000000000000000e+01 3.422582299597609520e-05 -1.689648899999999969e+02 2.469115182846987562e-05 -1.097251799999999946e+02
-3.900000000000000000e+01 3.000000000000000000e+01 3.365907680084800690e-05 -1.666653699999999958e+02 2.637478633175843325e-05 -1.045697499999999991e+02
-3.900000000000000000e+01 3.300000000000000000e+01 3.285247171090159140e-05 -1.640702300000000093e+02 2.813674793892174077e-05 -1.001899700000000024e+02
-3.900000000000000000e+01 3.600000000000000000e+01 3.184653597678571284e-05 -1.611107399999999927e+02 2.991016439174901646e-05 -9.652784300000000428e+01
-3.900000000000000000e+01 3.900000000000000000e+01 3.069931958869549923e-05 -1.577103400000000022e+02 3.163439623102806588e-05 -9.350626699999999403e+01
-3.900000000000000000e+01 4.200000000000000000e+01 2.948532709640056318e-05 -1.537915500000000009e+02 3.325729325828713056e-05 -9.104189700000000585e+01
-3.900000000000000000e+01 4.500000000000000000e+01 2.829315963850048967e-05 -1.492897199999999884e+02 3.473618747088476409e-05 -8.905209899999999834e+01
